GEOID,metro_name,year,n_teams,murder_z,murder_rate,win_amean,win_hmean,win_prev,playoff_share,playoff_share_prev,log_income,unemployment_rate,poverty_rate,log_home_value,log_pop,race_black_nonhispanic_rate,hispanic_or_latino_rate,bachelors_plus_rate,pop_18_to_64_rate
18140,"Columbus, OH Metro Area",2019,2,-0.6301861327001446,7.67,0.7418722627737226,0.6946716976676687,0.7592080291970803,1,1,11.084447582552992,4.480670837753387,13.160741392537108,12.127029438189721,14.546801429589683,15.333524885682232,4.190857370024752,36.707455119072726,63.393239164658496
18140,"Columbus, OH Metro Area",2020,2,0.8693414460011567,10.825,0.5780109489051095,0.425414364640884,0.7418722627737226,0.5,1,11.108185094176521,4.349424959053158,12.6838510318931,12.185359603932632,14.55818239479304,15.494853067484224,4.325821551117441,37.32419466162776,63.1973269164609
18140,"Columbus, OH Metro Area",2021,2,1.7391149702557944,12.655,0.6228175182481752,0.5428415723226214,0.5780109489051095,0,0,11.17071680649708,4.31998336943376,12.317398330581918,12.271860386068177,14.568095774272832,15.636943575440052,4.472079831140929,38.38526445972511,63.08916927367984
18140,"Columbus, OH Metro Area",2022,2,1.202041701180527,11.525,0.5005547445255474,0.2621543980401306,0.6228175182481752,0.5,0.5,11.245581823958364,4.196281061911758,12.246568946333714,12.435595803808422,14.575017880752185,15.709731740674698,4.611404612433986,39.02086559327772,62.96217100414883
18140,"Columbus, OH Metro Area",2023,2,1.0618323079263638,11.23,0.5388759124087591,0.36383523419933356,0.5005547445255474,0,0,11.287867582492789,4.089080255712571,12.239848202405684,12.521977676925694,14.58183710108205,15.705856410795004,5.3423872608043235,39.41666655209346,62.553750336338965
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2013,5,-0.896825657678606,7.5680000000000005,0.5628315814499342,0.5276680447835573,0.5543321374383429,0.2,0.2,10.974317460191786,8.113134417077575,14.652244486812242,11.918390573078392,15.698911820018555,14.659070569462454,27.57839196950409,31.722717292354975,63.263148562319024
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2014,5,-0.9136145837940193,7.531,0.5969566353450263,0.5810071407171564,0.5628315814499342,0.4,0.2,10.988254434382185,7.63399079936726,14.798827307247588,11.930977688583864,15.718068729074268,14.734731509080982,27.825875500893627,32.027791997866714,63.20355600908248
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2015,5,-0.8382912936545989,7.697,0.5429973033414958,0.44178618382323587,0.5969566353450263,0.6,0.4,11.001199435961073,6.772219250678669,14.589804198124826,11.960811288962345,15.737335838286928,14.835689888811164,28.02611283954447,32.50821215012196,63.115072686883
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2016,5,-0.74799409643927,7.896,0.5785792002046451,0.49983843763219793,0.5429973033414958,0.6,0.8,11.02402439862003,5.951776740462217,14.038683910060325,12.00701176473192,15.755276584783987,15.011449416662606,28.159240536641367,33.099010255130885,62.955261823026554
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2017,5,-0.5320068307382818,8.372,0.5281807959924313,0.4473728244463891,0.5785792002046451,0,0.2,11.064605046555634,5.290627444911575,13.343034842750583,12.069680020624618,15.776226979740683,15.10657809263676,28.41196636176237,33.74056174361541,62.849791291753085
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2018,5,-0.5406281711759264,8.353,0.5113083211288287,0.49383123416173696,0.5281807959924313,0.4,0.2,11.112179205562004,4.805993730993121,12.60491280689346,12.170963468416605,15.797205303700283,15.242890861344712,28.632708240409272,34.3557737237386,62.8144095377716
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2019,5,-0.41539185745014345,8.629,0.5849412582795358,0.5801908208450997,0.5113083211288287,0.2,0.2,11.160256770998894,4.42920768779156,11.665938448009337,12.281643832377247,15.80621145560643,15.544261496533853,28.920358716143607,35.19319058664411,62.840838322977035
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2020,5,1.198613823428879,12.186,0.42336341653388165,0.13236205757679226,0.5849412582795358,0.2,0.2,11.196596973928326,4.622863239495795,11.10271994611306,12.3724341827454,15.82397395523489,15.583603444939504,28.968761884619916,35.98099637072551,62.79507741559219
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2021,5,1.5942879740407732,13.058,0.5987228050442682,0.5832159799994301,0.42336341653388165,0.6,0.4,11.250469196270478,4.74889517460447,10.8887727336361,12.451369001485517,15.83617561272381,15.689270270198612,29.27856890979327,36.78825787061172,62.780161042721126
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2022,5,1.3497141584675956,12.519,0.6265318568567836,0.6038716240448141,0.5987228050442682,0.8,0.6,11.331379607243946,4.615540763831507,10.665067282845516,12.608198852372823,15.853267623918846,15.823016170581436,29.39293106726515,37.65263536812474,62.99299174457563
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2023,4,0.7421365349935973,11.18,0.7223961011001628,0.7142204493043309,0.6265318568567836,0.75,0.75,11.375443421648965,4.5137465170605955,10.546823380261564,12.707756611378882,15.870602412623043,15.96681675633409,29.422591323404063,38.48687265443462,62.80615378309855
19740,"Denver-Aurora-Lakewood, CO Metro Area",2013,4,-0.9549287677255919,4.0675,0.6581015873361667,0.6106218892617974,0.5869764198903644,0.75,0.5,11.046786358826644,8.289906363510156,12.281757602134524,12.420377248177179,14.771585305845326,5.321501538556159,22.535686622729884,39.182091944099405,64.92303375213582
19740,"Denver-Aurora-Lakewood, CO Metro Area",2014,4,-1.0006323925768528,4.0125,0.5327352695291601,0.481069229986712,0.6581015873361667,0.25,0.75,11.069851943255056,7.530267017415536,12.027192438057956,12.441539946533215,14.790595343068441,5.333462573621705,22.659267282997007,39.7976880722201,64.84823820845804
19740,"Denver-Aurora-Lakewood, CO Metro Area",2015,4,-0.8842958929554611,4.1525,0.5277179824587097,0.48376995373218407,0.5327352695291601,0.25,0.25,11.091544366796663,6.412207551232532,11.559365793172356,12.495003937382387,14.810232361061793,5.36307328626184,22.759000463022545,40.59660835687803,64.74926515511255
19740,"Denver-Aurora-Lakewood, CO Metro Area",2016,4,-0.676552143631547,4.4025,0.42751281747577646,0.11147622418889731,0.5277179824587097,0,0,11.129803871016513,5.362973938710546,10.921245518288911,12.568630252627061,14.827858826665546,5.396038452705905,22.77886060458072,41.264336113751696,64.63389553119558
19740,"Denver-Aurora-Lakewood, CO Metro Area",2017,4,-0.543596144064242,4.5625,0.5440295846038222,0.4784182173905159,0.42751281747577646,0.5,0,11.182808987651912,4.5501664726188285,10.224436647410428,12.66697246052644,14.844659864660812,5.378242059482242,22.903193072172492,42.05910044000956,64.59425215565602
19740,"Denver-Aurora-Lakewood, CO Metro Area",2018,4,-0.40025295703074093,4.735,0.5911947356540931,0.5354203383926589,0.5440295846038222,0.5,0.5,11.232748492004221,3.943547464782429,9.44741691257013,12.767115985456782,14.862907093098112,5.430771859445286,23.00253208435416,42.90060561859614,64.56527406120438
19740,"Denver-Aurora-Lakewood, CO Metro Area",2019,4,-0.3379298322335673,4.81,0.5928449291992283,0.5721447501609023,0.5911947356540931,0.5,0.25,11.285573068881964,3.7087817711655258,8.843086107307762,12.850292152466695,14.877481683577148,5.468962326585908,23.052067276472943,43.81345377609051,64.57691491134712
19740,"Denver-Aurora-Lakewood, CO Metro Area",2020,4,0.9396942261085046,6.3475,0.47242845673674005,0.21209202236109007,0.5928449291992283,0.5,0.5,11.330071766614065,4.073864014081428,8.279128028212682,12.928293073575826,14.88997939156075,5.4779392556507105,23.119090490934244,44.717419514426446,64.5898477583776
19740,"Denver-Aurora-Lakewood, CO Metro Area",2021,4,1.6896491611678344,7.25,0.6106729887525727,0.5714963306867875,0.47242845673674005,0.5,0.5,11.39089341502443,4.253808127158333,8.099835291337275,13.002227576164348,14.892785141707202,5.424077993233822,23.35840145198721,46.17565785556509,64.69931027202625
19740,"Denver-Aurora-Lakewood, CO Metro Area",2022,4,1.3904981621413979,6.89,0.552133074134066,0.4719773825263932,0.6106729887525727,0.5,0.5,11.481641174930463,4.250011497846264,8.175278965205086,13.15946646535583,14.900492372350728,5.379528050751068,23.48010702219987,47.208319610213564,64.85453401482604
19740,"Denver-Aurora-Lakewood, CO Metro Area",2023,3,0.7783465808002646,6.153333333333333,0.5345600403041558,0.5151816524200747,0.552133074134066,0.33333333333333337,0.33333333333333337,11.536046110960942,4.276932535080247,8.173213074207107,13.25391781714463,14.906455191824099,5.325343414783252,23.637585087426125,48.37939266624831,64.74393576266718
19820,"Detroit-Warren-Dearborn, MI Metro Area",2013,4,-1.095901294879194,33.72,0.5237405378476331,0.45855293664521185,0.46328057838611536,0.5,0.5,10.855994488543265,13.929240181515212,16.701007511721855,11.731257459287216,15.273125080330207,22.492282980655073,3.9928300393416674,28.0783628830967,62.54745443117537
19820,"Detroit-Warren-Dearborn, MI Metro Area",2014,4,-0.8366250679146785,36.2125,0.6180776813052375,0.5590485480250555,0.5237405378476331,0.75,0.75,10.864847247777861,12.561664422761956,16.867287051209722,11.71831229469518,15.272414116944914,22.413466562705946,4.068748257194221,28.581873032465587,62.548329736873306
19820,"Detroit-Warren-Dearborn, MI Metro Area",2015,4,-0.7130982797420157,37.4,0.5299400638307792,0.5209126985936187,0.6180776813052375,0.25,0.25,10.870528431319944,10.72118655344382,16.76722213720162,11.755871643580617,15.273291744747135,22.347859238956374,4.14156822803006,29.0673003799674,62.486081422283135
19820,"Detroit-Warren-Dearborn, MI Metro Area",2016,4,-0.6772104970729054,37.745,0.5325900507841638,0.49627497808611704,0.5299400638307792,0.5,0.5,10.897424276099398,9.218087755020935,16.2230353770962,11.829194994273921,15.273365058982337,22.281287797630338,4.19844761052065,29.53691892879525,62.3290822720808
19820,"Detroit-Warren-Dearborn, MI Metro Area",2017,4,-0.6912535424651658,37.61,0.46205075676471274,0.4385580830148621,0.5325900507841638,0,0.25,10.93914229189407,8.0552402467051,15.644715164842284,11.917723684090689,15.275197796332744,22.199068766460535,4.2735084431515675,30.104436728997136,62.113783515498376
19820,"Detroit-Warren-Dearborn, MI Metro Area",2018,4,-0.46006340628517184,39.832499999999996,0.4161489710504271,0.39850400001287994,0.46205075676471274,0,0,10.977533887258987,7.107945869364151,15.109965103152422,11.986672080494799,15.278112737657622,22.143950945744898,4.3850857238025105,30.615043138337168,61.94783677026132
19820,"Detroit-Warren-Dearborn, MI Metro Area",2019,4,-0.3997303223776812,40.4125,0.18239238479802033,0.0039485478950017725,0.4161489710504271,0.25,0,11.01836681366811,6.466481218797782,14.475119549574098,12.043553716032399,15.278267687955136,22.0837556115917,4.469124434208894,31.21107764390897,61.74744919228282
19820,"Detroit-Warren-Dearborn, MI Metro Area",2020,4,1.05346481932514,54.3825,0.20370125093730596,0.116851374915185,0.18239238479802033,0,0.25,11.047200668449333,6.5071304309437386,13.803509995867977,12.095699588048802,15.27816022124192,21.79984453548723,4.586782181061495,32.245549323598425,61.500320564489975
19820,"Detroit-Warren-Dearborn, MI Metro Area",2021,4,1.5902212209848787,59.5425,0.33550275364133597,0.25595479248957576,0.20370125093730596,0,0,11.110625343005221,6.797797074284515,13.488402320526864,12.172515862001331,15.293205648755317,21.69642824548146,4.729339386040807,32.88181230655888,61.393135762447656
19820,"Detroit-Warren-Dearborn, MI Metro Area",2022,4,1.3954389802663014,57.67,0.39000613273301815,0.2600887872371393,0.33550275364133597,0,0,11.190734760054784,6.596206013442961,13.281642985709704,12.318508074859961,15.2915551253877,21.612193425181985,4.828224857642511,33.52931792056727,61.25563465066766
19820,"Detroit-Warren-Dearborn, MI Metro Area",2023,3,0.8347573901604884,52.28,0.6362424654270796,0.6215779360067549,0.39000613273301815,0.33333333333333337,0.33333333333333337,11.226882049186957,6.45480788373482,13.202326505872804,12.376237272053498,15.28972879628548,21.38526245415123,5.1303226929082655,34.05581464644386,60.792674271113334
20500,"Durham-Chapel Hill, NC Metro Area",2013,1,-1.0545502484822686,3.935000000000001,0.626,0.626,0.5645,0,0,10.869501346628315,8.541781047545843,17.483923237647748,12.170963468416605,13.155407361474001,26.530288429908783,11.230306618833664,44.05443704870993,66.47239346901497
20500,"Durham-Chapel Hill, NC Metro Area",2014,1,-0.8760878987391161,4.155,0.577,0.577,0.626,0,0,10.876631096003067,8.442781483289048,17.430562625893607,12.176128769157101,13.17124877513414,26.644129130559,11.292067422150271,44.35150178382721,66.2117893533949
20500,"Durham-Chapel Hill, NC Metro Area",2015,1,-0.7990246113500273,4.25,0.7005,0.7005,0.577,0,0,10.883597797123237,7.281336929055274,17.02820382065665,12.194000064295905,13.188439465879178,26.55432702928369,11.315463330799732,44.70923696363314,65.90870797560254
20500,"Durham-Chapel Hill, NC Metro Area",2016,1,-0.38126047445128175,4.765000000000001,0.474,0.474,0.7005,0,0,10.91221160274137,6.807303361008128,16.21792914752109,12.222929762596596,13.203757171948807,26.503551813332987,11.22918736944574,45.90316701910909,65.47394077053977
20500,"Durham-Chapel Hill, NC Metro Area",2017,1,-0.7138493989726129,4.355,0.394,0.394,0.474,0,0,10.961277846683982,5.955672982148724,15.53450918055569,12.266226568349921,13.21818433582995,26.46157145167651,11.358742169909556,46.33336216122721,65.23230858415972
20500,"Durham-Chapel Hill, NC Metro Area",2018,1,-0.6083943741243868,4.484999999999999,0.3985,0.3985,0.394,0,0,11.0039814032889,5.176263754028958,14.934918577787796,12.314927050442256,13.232993782768892,26.182516817638955,11.367774950715413,46.64785298832757,64.93569278645494
20500,"Durham-Chapel Hill, NC Metro Area",2019,1,-0.34475681200381864,4.8100000000000005,0.4775,0.4775,0.3985,0,0,11.039540124178084,4.498549636349323,14.225935815440074,12.32873265826606,13.348215257881913,26.15403026990801,11.078435283511118,45.25739983493398,64.46820223553722
20500,"Durham-Chapel Hill, NC Metro Area",2020,1,1.0951098734238947,6.585,0.4245,0.42450000000000004,0.4775,0,0,11.07821175650294,4.590500502730397,13.173143452564762,12.409421569516203,13.363356277057807,25.69013101644621,11.145670924910728,46.43756722221711,64.22131972036414
20500,"Durham-Chapel Hill, NC Metro Area",2021,1,1.4439226479218765,7.015000000000001,0.356,0.356,0.4245,0,0,11.140600118449342,4.568438311571741,13.155919102766644,12.485218386959668,13.373036488974515,25.44202227428029,11.332176295247065,47.42042435797506,64.07334479994397
20500,"Durham-Chapel Hill, NC Metro Area",2022,1,1.642664810135842,7.26,0.6675,0.6675,0.356,0,0,11.239014796602365,4.022727674598169,12.543705161741473,12.646261189696723,13.381747821999715,24.96042069789188,11.494816885934457,48.34212737355067,63.99595102967908
20500,"Durham-Chapel Hill, NC Metro Area",2023,1,0.5962264866418979,5.97,0.615,0.615,0.6675,0,0,11.302414288176784,3.8607394254550065,12.340552703747978,12.792191253331596,13.295124377373348,23.764115559549108,13.237622646144734,52.336921169871985,63.73342352483884
21660,"Eugene-Springfield, OR Metro Area",2019,1,-1.737414638383265,2.32,0.857,0.857,0.923,0,0,10.867157930457058,6.8889019874718,17.620445698289814,12.480669478433299,12.830244811586589,1.0055177586114534,8.868323779932501,30.46069593911995,62.6035249370547
21660,"Eugene-Springfield, OR Metro Area",2020,1,0.4964041823952179,3.4,0.571,0.571,0.857,0,0,10.914033362335788,7.101125481187786,17.176222068548213,12.542544882151386,12.841985232878008,0.9704856928807224,9.101281538799572,31.88616439511892,62.3228651829654
21660,"Eugene-Springfield, OR Metro Area",2021,1,0.7652897811926277,3.53,0.714,0.714,0.571,0,0,10.985563872564137,7.013217597159203,16.45831153184627,12.62412486914381,12.849325552616277,0.9823089779571758,9.399209527713833,32.469484994020384,62.22262516687165
21660,"Eugene-Springfield, OR Metro Area",2022,1,0.10341753799900347,3.21,0.769,0.769,0.714,0,0,11.08455502114043,6.678904915981683,16.128454158096194,12.80435954506616,12.85374640544072,0.9771910271101832,9.576472065679797,32.96816999165449,62.15719824812018
21660,"Eugene-Springfield, OR Metro Area",2023,1,0.3723031367964132,3.34,0.857,0.857,0.769,0,0,11.146358902740426,6.775350638850938,15.275684400688409,12.888664312150603,12.854818516791951,1.0610828271846284,10.204166971575525,33.43287608613383,61.76808806464765
22220,"Fayetteville-Springdale-Rogers, AR Metro Area",2020,1,0.07035975447302774,4.02,0.3,0.3,0.167,0,0,11.031027376277418,3.5379947059203305,12.132536559296508,12.136186518066006,13.173248488496412,2.2875835628520003,16.475923824512783,33.231840190090686,61.86492707674002
22220,"Fayetteville-Springdale-Rogers, AR Metro Area",2021,1,0.4221585268381789,4.07,0.692,0.692,0.3,0,0,11.105934192866018,3.8230521268549857,11.568160976063584,12.228323254464993,13.195730932659956,2.4240655833982263,16.811600128609474,33.50573020375677,61.956127814029216
22220,"Fayetteville-Springdale-Rogers, AR Metro Area",2022,1,0.9146768081493792,4.14,0.538,0.538,0.692,0,0,11.202534145091738,3.5433519020482502,11.389264227287176,12.39999333816748,13.218756606862222,2.473864684814274,16.99776242471794,34.29005557088916,62.20150527791702
22220,"Fayetteville-Springdale-Rogers, AR Metro Area",2023,1,-1.4071950894605827,3.81,0.333,0.333,0.538,0,0,11.264194838653388,3.660942334447744,11.001337150996322,12.518691203271986,13.241809030146612,2.339573616169361,17.861478499776375,34.96679236709328,62.08602219240517
23540,"Gainesville, FL Metro Area",2013,1,-0.8315483861164793,4.24,0.333,0.333,0.846,0,0,10.641273434714453,9.039107076554698,24.850160812762866,12.003344278958556,12.494123400010382,18.835304481472456,8.3669147002043,38.41199550862319,70.23260172811275
23540,"Gainesville, FL Metro Area",2014,1,-1.049334868194605,3.96,0.583,0.583,0.333,0,0,10.644495894447413,8.85990928781121,25.334795796342785,11.986672080494799,12.501376845622644,18.929540354363674,8.531969766325401,38.64355181814212,69.87983193590044
23540,"Gainesville, FL Metro Area",2015,1,-0.7148770564317695,4.39,0.714,0.714,0.583,0,0,10.662188363835511,7.985908540142709,24.24976064539419,11.979172045338252,12.510648707524922,18.6965819844401,8.63242505807308,39.47144914513608,69.47088971645589
23540,"Gainesville, FL Metro Area",2016,1,-0.4348658651884649,4.75,0.692,0.692,0.714,0,0,10.699574821882683,7.154149901469344,24.18961649895635,11.985425974414552,12.519473633012057,18.66315320122508,8.767095250974,39.50059986185,68.95005372532107
23540,"Gainesville, FL Metro Area",2017,1,-0.7615455883056533,4.33,0.364,0.364,0.692,0,0,10.72156990889107,6.681944719890115,23.117106597424947,11.99535161421452,12.531974930801653,18.964036151536153,9.025612150612153,39.3642740600474,68.58757796257797
23540,"Gainesville, FL Metro Area",2018,1,-0.19374511717339746,5.06,0.769,0.769,0.364,0,0,10.792365976799946,6.099059416967859,21.555305030756543,12.038245534886672,12.545266176070074,18.897789238610503,9.341330588432236,40.55424741894584,68.21055480957249
23540,"Gainesville, FL Metro Area",2019,1,-0.8237702974708321,4.25,0.846,0.8460000000000001,0.769,0,0,10.754556863483053,5.257374315595791,21.039178958869897,12.028738630247258,12.687878231894775,17.654161995558972,9.474704986735595,36.98578357256465,66.30316955889302
23540,"Gainesville, FL Metro Area",2020,1,0.8951872932172311,6.46,0.667,0.667,0.846,0,0,10.775784598724393,5.088034177231189,20.095354515382812,12.110112254384262,12.69872106029166,17.56459097727363,9.729965875311995,37.79002376214671,65.8582038255089
23540,"Gainesville, FL Metro Area",2021,1,1.5174343848690186,7.26,0.462,0.462,0.667,0,0,10.854276324817851,4.809067025111505,19.44365800616637,12.164208441431475,12.725824313370454,17.351526215947814,10.075463395198648,38.89287304600529,65.59547100695167
23540,"Gainesville, FL Metro Area",2022,1,1.5407686508059608,7.29,0.462,0.462,0.462,0,0,10.9444354170097,4.901571725771733,19.1733258997708,12.32873265826606,12.73983421790422,16.92951824714792,10.4096849006207,40.20827104200927,65.7691890449677
23540,"Gainesville, FL Metro Area",2023,1,0.8562968499889946,6.41,0.417,0.417,0.462,0,0,10.984377049549666,4.221382205581134,18.87105088739966,12.412273476114072,12.749910325488006,16.796073388850026,11.649507577186876,40.94287105338098,65.23085675474064
24580,"Green Bay, WI Metro Area",2013,1,-1.0105671268690366,2,0.5348571428571429,0.5348571428571429,0.7142857142857143,1,1,10.877046692200675,7.387376678949245,11.205059210613951,11.962726386898444,12.640144646647334,1.773856031304866,6.389898479459422,24.32915137770943,62.89382130570834
24580,"Green Bay, WI Metro Area",2014,1,-0.7840133552204075,2.15,0.7851428571428573,0.7851428571428573,0.5348571428571429,1,1,10.879046692867343,6.873056195247027,11.408350558081851,11.962088428344112,12.646666773888363,1.7488076311605725,6.591659532836003,24.98892377631807,62.70476239516487
24580,"Green Bay, WI Metro Area",2015,1,-0.7084954313375308,2.2,0.6422857142857143,0.6422857142857143,0.7851428571428573,1,1,10.889714710609447,5.936470588235294,11.249190853440146,11.962726386898444,12.652922789620996,1.794829152221469,6.792334557177397,25.48105596137239,62.473295040233346
24580,"Green Bay, WI Metro Area",2016,1,-0.7840133552204075,2.15,0.6422857142857143,0.6422857142857143,0.6422857142857143,1,1,10.9034022639752,5.248259371263802,11.167545787068129,11.977288214325878,12.658914220595891,1.7685301457614724,6.982244758468312,25.916521262158415,62.17799748851552
24580,"Green Bay, WI Metro Area",2017,1,-0.5876667531249291,2.28,0.42857142857142855,0.42857142857142855,0.6422857142857143,0,0,10.947837230476315,4.382318945488086,10.889844546795118,11.994734139665727,12.663013198102222,1.8363321481603436,7.177842436369508,27.14522420356454,61.92840204276121
24580,"Green Bay, WI Metro Area",2018,1,-0.5876667531249291,2.28,0.392,0.392,0.42857142857142855,0,0,10.999262486384078,3.4597974327536014,10.08831433961289,12.01309450854769,12.668869115484881,1.9156316296403548,7.257429918602967,27.160706391493523,61.596086899043755
24580,"Green Bay, WI Metro Area",2019,1,-0.42152732058260056,2.39,0.8571428571428571,0.8571428571428571,0.392,1,1,11.041400679352554,2.914541659719068,9.564787402788392,12.050587742689778,12.67420264562853,2.035685548886822,7.449256577155363,27.84538593545292,61.28565658842646
24580,"Green Bay, WI Metro Area",2020,1,0.9982096484154754,3.33,0.8571428571428571,0.8571428571428571,0.8571428571428571,1,1,11.081388418439035,2.7165911256098614,9.407272134146536,12.08277442918568,12.678657316021384,2.1360421660271736,7.772413169714519,27.942745417664483,60.97709980768452
24580,"Green Bay, WI Metro Area",2021,1,1.7382853024676637,3.82,0.8022857142857143,0.8022857142857143,0.8571428571428571,1,1,11.141165889327235,2.7890210326133236,9.409573231641044,12.148443532693538,12.696460840556176,2.1984751523316697,8.06944486971432,29.073751034061075,60.78906273921431
24580,"Green Bay, WI Metro Area",2022,1,0.9075881397560237,3.27,0.46628571428571425,0.4662857142857142,0.8022857142857143,0,0,11.214627240055258,2.7331781549631593,9.33706262271849,12.301382825334498,12.700802423389307,2.1532814448295943,8.191798445783832,29.13568669479983,60.64339305694016
24580,"Green Bay, WI Metro Area",2023,1,1.2398670048406801,3.49,0.5325714285714286,0.5325714285714286,0.46628571428571425,1,1,11.257504043096436,2.659054846888358,9.498308643777705,12.382962812326921,12.704952198277764,2.112182163187856,8.714079696394688,29.88583149845605,60.27931688804554
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2013,4,-0.9374057886235064,9.92,0.43615661366372394,0.20049786543512668,0.5406567056246656,0.25,0,10.96322040314332,8.095803488513463,16.30839923481965,11.85934803244461,15.617804345907228,16.897109609238168,35.65169851274998,29.433413338387204,63.40487569967379
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2014,4,-0.8327390066834205,10.2375,0.6224827573234349,0.616323488775194,0.43615661366372394,0.25,0.25,10.980007594729422,7.709588659398836,16.258824102080183,11.877568578558138,15.640727530293033,16.86968429634336,35.93333871683445,30.027295168540245,63.369546243388086
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2015,4,-0.7709279149865195,10.425,0.6863562650481541,0.6465659542844764,0.6224827573234349,0.75,0.5,10.996232662926191,7.0731376071519945,15.85713752000912,11.913712983527281,15.663438145295721,16.764505637853528,36.12305572716832,30.67361848861669,63.28636527000925
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2016,4,-0.7709279149865195,10.425,0.6771523500200642,0.6707780241220346,0.6863562650481541,0.5,0.5,11.017021293881239,6.64241487664156,15.334707483061257,11.96654561496544,15.684630988349785,16.824612747493596,36.32057979277425,31.30447280405853,63.06964868373638
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2017,4,-0.5368699144275879,11.135,0.6479401292469236,0.4638037972382385,0.6771523500200642,0.5,0.5,11.04965114306246,6.1143912818738535,14.798362734075909,12.022750588402635,15.708051273984497,16.830816635042183,36.65724461921627,31.88564245811377,62.89783261766358
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2018,4,-0.5830221962279408,10.995,0.7388494014178705,0.720566360521312,0.6479401292469236,0.75,0.75,11.08798697535854,5.7858322341271435,14.224267075398208,12.095699588048802,15.72935549779122,16.864795111566366,36.9741045424292,32.40155499023514,62.72514774813899
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2019,4,-0.48412444951289896,11.295,0.6501921273073836,0.5600783211429948,0.7388494014178705,0.75,0.75,11.120119885808819,5.560357418678447,13.674039813817735,12.175097841230743,15.744730482597241,16.87137881314988,37.28552507227485,32.8380032636477,62.510106566719024
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2020,4,1.0430215893452024,15.9275,0.21237783406902086,0.1740443095356573,0.6501921273073836,0.5,0.5,11.14660414397969,5.899978402300296,13.452802036509812,12.245774012381725,15.758504029075398,16.7972207055033,37.41803449560885,33.59026979776022,62.28631874002183
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2021,4,1.7105813796717335,17.9525,0.5165895448769395,0.29154083244274853,0.21237783406902086,0.25,0.5,11.19204504181486,6.09883912690914,13.338368389119225,12.307726299256673,15.768389794986387,16.78121321262701,37.909908335336,34.179797312183304,62.12758658944292
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2022,4,1.1921923573070563,16.38,0.4865152069957196,0.28514074837062736,0.5165895448769395,0.25,0.25,11.265245851311018,5.952647376319739,13.436793777399911,12.443513501545208,15.781587833704124,16.77457083923046,38.16999208831851,34.860692356523145,62.20092310884421
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2023,3,0.9702218591244078,15.706666666666667,0.5769176029962546,0.5064837691549677,0.4865152069957196,0.6666666666666666,0.6666666666666666,11.295490588123,5.949625233060838,13.593450184810049,12.525253385041326,15.799915057534289,16.95992447263219,37.75634341088873,35.36221711771222,61.856974720930616
26900,"Indianapolis-Carmel-Anderson, IN Metro Area",2013,2,-1.128531477034799,11.5,0.7223772321428572,0.7222865971417537,0.6715959821428572,1,1,10.861821932407963,9.402368156770615,14.383549552431548,11.850825253582627,14.463553149272046,14.381458263045984,6.044371912260467,30.336503385513332,62.775297560669415
26900,"Indianapolis-Carmel-Anderson, IN Metro Area",2014,2,-0.7561953100743706,12.675,0.5791480654761905,0.5476152240244099,0.7223772321428572,1,1,10.8673105148556,8.84132663668494,14.64868953855738,11.848683160653573,14.473642808652306,14.475435251571318,6.166586059729222,30.76291083521088,62.703722383493634
26900,"Indianapolis-Carmel-Anderson, IN Metro Area",2015,2,-0.7324291717577477,12.75,0.5277090773809524,0.5261934941719387,0.5791480654761905,0,0.5,10.875061608033514,7.883819059116845,14.403841919281948,11.862172893080164,14.483685511845472,14.617255369169834,6.263271054004924,31.43135499088935,62.59246803925207
26900,"Indianapolis-Carmel-Anderson, IN Metro Area",2016,2,-0.8195716789186991,12.475,0.5036205357142858,0.5035856432440099,0.5277090773809524,0.5,0,10.901561015825624,6.94011765414656,14.176001545011705,11.882417912619575,14.492918524371428,14.732817680905011,6.363167219296535,32.1896318559794,62.39856600676159
26900,"Indianapolis-Carmel-Anderson, IN Metro Area",2017,2,-0.36009300479731937,13.925,0.4082894345238095,0.31556235090871654,0.5036205357142858,0.5,0.5,10.942491369598926,6.108580741869626,13.747371244276852,11.908340237224891,14.503158646193368,14.777137823825862,6.51844716424874,33.134903418596544,62.19899931222827
